group_id,timestamp,path_choice,intersect_radius,intersect_centers_x,intersect_centers_y,obstacle_x,obstacle_y,velocity_x,velocity_y,odom_vel,main_path_length,alternative_path_length,direction,collision
286,33508.25,0,0.1559770852327346,[0.058587174862623215],[-0.019147589802742004],[0.31743914038875953],[-0.062488165550690714],[0.0836916784079167],[-0.004884751523456773],0.1308434754610061,2.0172441005706787,1.992724895477295,True,False
287,33605.46,1,0.1893070340156555,[0.09272884577512741],[-0.055980585515499115],[0.2265517747386312],[-0.0809194564280307],[-0.08004615293293352],[-0.004810302999211155],0.0288834888488054,2.5625529289245605,2.981131792068481,False,False
287,33606.36,1,0.2701666057109833,[0.06788454204797745],[-0.20098461210727692],[0.06385980966343441],[-0.24673159014062218],[0.0008154003694299109],[-0.004995125577573209],-0.0201055649667978,2.713804006576538,119.09960174560548,False,False
287,33611.93,1,0.1804726123809814,[0.3447830080986023],[0.004735489375889301],[0.33439114785681623],[0.11507870975270151],[0.08176461556717882],[-0.14432902514573515],0.0520102158188819,2.60489821434021,3.46765661239624,False,False
288,33619.36,1,0.2101644575595855,[0.02710026688873768],[0.5716710090637207],[-0.008228652339449943],[0.4565745294561836],[0.05771609366739368],[0.24063831275368877],-0.093350850045681,3.222202777862549,3.646308183670044,True,False
288,33620.3,0,0.1635719090700149,[-0.2894212603569031],[-0.16486133635044098],[-0.27462986898191133],[-0.16184859216361325],[-0.00191575915505297],[0.006748768109433011],-0.0564934983849525,2.7297935485839844,119.0703125,True,False
288,33622.52,0,0.3238915801048279,[0.28007644414901733],[-0.26659905910491943],[0.2453278152496603],[-0.23246969398358575],[-0.001672567773689971],[0.006732610542347845],0.1055295541882515,2.7146313190460205,3.277927160263061,True,False
289,33679.97,1,0.2329394370317459,[0.24575461447238922],[-0.11157075315713882],[0.379565876081859],[-0.15017333906394403],[-0.07749366469203252],[0.018482951450651614],0.1505497992038726,3.347908973693848,3.486112594604492,False,False
289,33680.07,0,0.2329394370317459,[0.24575461447238922],[-0.11157075315713882],[0.379565876081859],[-0.15017333906394403],[-0.07749366469203252],[0.018482951450651614],0.1542243510484695,3.0507397651672363,2.972273588180542,False,False
289,33680.3,1,0.2329394370317459,[0.24575461447238922],[-0.11157075315713882],[0.379565876081859],[-0.15017333906394403],[-0.07749366469203252],[0.018482951450651614],0.1176581084728241,2.986994981765747,2.935783624649048,False,True
290,33756.21,0,0.1690663397312164,[0.050959277898073196],[0.30419349670410156],[0.042303363473283895],[0.2929466944723158],[-0.01924514085551032],[0.010730529724862136],0.0519871599972248,3.0833635330200195,118.68379974365234,False,False
290,33757.29,0,0.5815727114677429,[0.37919992208480835],[0.1495046615600586],[0.36954550671415465],[0.14767612579884182],[0.013617433163281348],[0.01829999654367651],0.0562628582119941,3.4869956970214844,3.778921604156494,False,False
290,33760.18,0,0.3077798783779144,[0.17067015171051025],[-0.20358635485172272],[0.18327641608761658],[-0.20874006495618413],[0.006117154046305217],[-0.012343936496938731],-0.0702086687088012,3.154298782348633,118.61393737792967,False,True
291,33796.1,0,0.1691168248653412,[-0.026127221062779427],[-0.10967782884836197],"[0.08661440450319757, 0.7691977372295016]","[-0.1390381958704614, -2.33834991153672]","[-0.20725133151877606, -0.17974028478783402]","[0.05995085553180423, -0.07943411854469981]",-0.051292959600687,2.918215274810791,2.975700855255127,False,False
291,33796.69,0,0.1620347648859024,[-0.0020478027872741222],[-0.08370079845190048],"[0.03693407241643554, -0.3621102539043175]","[-0.14290283841563411, -2.3786708656682176]","[-0.08655165984758831, -0.011808545736581513]","[0.05800297576538162, 0.01200779785536462]",0.000989778432995,2.858520269393921,2.767669200897217,False,False
291,33798.9,0,0.4812637567520141,[0.3687233030796051],[0.07071731239557266],"[0.30681532983939763, 2.153797724657803]","[0.04349074335944003, -1.2589558927725744]","[0.020694588023848128, -0.05934119597948058]","[0.0010743800508887036, -0.2567481361839668]",-0.0161766558885574,2.8433237075805664,3.7180683612823486,False,True
292,33879.88,1,0.22126205265522,[0.07838539034128189],[-0.3008836507797241],[0.11524712758281108],[-0.38970253994647697],[-0.07585031019154159],[-0.006371092021696296],0.1174800992012023,2.870710611343384,3.710968494415283,False,False
292,33880.63,0,0.22126205265522,[0.07838539034128189],[-0.3008836507797241],[0.11524712758281108],[-0.38970253994647697],[-0.07585031019154159],[-0.006371092021696296],0.1325640678405761,2.91379451751709,2.7981739044189453,False,False
292,33881.29,1,0.22126205265522,[0.07838539034128189],[-0.3008836507797241],[0.11524712758281108],[-0.38970253994647697],[-0.07585031019154159],[-0.006371092021696296],0.1212508603930473,2.717060804367065,2.634071588516236,False,False
293,33929.28,1,0.2356855869293213,[0.10022304207086563],[0.221414253115654],[0.01944756896527111],[0.36702702223542083],[0.11298142266714123],[-0.1590387315527259],-0.0933930203318595,2.8007688522338867,2.698812961578369,False,False
293,33930.43,0,0.2103551924228668,[-0.13332681357860565],[0.09733546525239944],[-0.20719937443422953],[0.1450005474887892],[0.0058230431977152435],[-0.05877268920670063],0.1209929138422012,2.765571594238281,2.8350989818573,False,False
293,33933.59,1,0.2824823558330536,[0.1018444076180458],[-0.15917913615703583],[0.15548884452699419],[-0.1932293047842082],[-0.029897071372395653],[0.02170967757240144],-0.0017266462091356,2.9460818767547607,2.6773009300231934,False,True
294,33997.09,0,0.1720241904258728,[0.024566687643527985],[-0.02983802556991577],[0.18641186114671138],[-0.1281079547716943],[-0.07838946194817108],[0.0043757192544088075],-0.1096035838127136,2.1061131954193115,2.347534656524658,True,False
294,33999.52,1,0.1720241904258728,[0.024566687643527985],[-0.02983802556991577],[0.18641186114671138],[-0.1281079547716943],[-0.07838946194817108],[0.0043757192544088075],0.1136447116732597,2.0860483646392822,2.0860483646392822,True,False
294,34000.79,0,0.1720241904258728,[0.024566687643527985],[-0.02983802556991577],[0.18641186114671138],[-0.1281079547716943],[-0.07838946194817108],[0.0043757192544088075],-0.0454087890684604,2.108412981033325,2.108412981033325,True,True
295,34102.99,0,0.2083526849746704,[-0.10307557880878448],[0.04088683798909187],[-0.2304047041674373],[0.08559470970301097],[0.047701436449966536],[-0.029400658120193938],0.0546943098306655,2.5890603065490723,2.6890602111816406,False,False
295,34106.97,0,0.2192316502332687,[0.16295327246189117],[-0.030925340950489044],[0.24577795876166597],[-0.028897748924939126],[-0.02348447314882434],[0.012347070910897729],0.0364929027855396,2.5876612663269043,2.5876612663269043,False,False
295,34109.97,1,0.2431524246931076,[0.09367255866527557],[-0.10512148588895798],[0.17562069948211612],[-0.11088393969607102],[0.009065805179479317],[0.01631424832977996],0.0349304154515266,2.5780606269836426,2.5780606269836426,False,True
296,34189.48,1,0.3686042129993438,[0.17791078984737396],[-0.028522346168756485],[0.19585993210418184],[-0.010540733980567762],[-0.03635256762493315],[0.01470567319762469],-0.0993723720312118,2.082808256149292,2.5632801055908203,False,False
296,34192.28,0,0.2763793170452118,[0.14877809584140778],[-0.3054318130016327],[0.16792034188568847],[-0.2984279053548269],[-0.013458776339803006],[0.03683331016778246],-0.100448228418827,2.390611410140991,2.555680513381958,False,False
296,34195.05,0,0.4734486639499664,[0.19900034368038177],[0.12071117013692856],[0.2675555148629032],[0.21200387826980036],[0.0030546347689556132],[-5.3011556780098844e-05],0.1092466115951538,2.1050851345062256,2.883690118789673,False,False
297,34257.19,1,0.2079877704381942,[-0.03226570785045624],[0.0986691564321518],[0.047337409553737775],[0.20724959213765137],[-0.008206558928141018],[-0.05030575971042789],0.0022014731075614,1.936081886291504,2.196029663085937,True,False
297,34259.65,1,0.2940564453601837,[-0.08816006779670715],[0.2616655230522156],[-0.1084034114244335],[0.2598117506678439],[-0.00591120167246429],[-4.1970229415791926e-05],0.0107965571805834,2.0086843967437744,118.97907257080078,True,False
297,34263.53,1,0.3042181432247162,[0.014848106540739536],[0.29306820034980774],[0.025052149773759025],[0.2814587217854556],[-0.003908654225566194],[-0.0023929659023307057],0.0922531634569168,2.052353382110596,2.6596624851226807,True,True
298,34280.29,0,0.2901228964328766,[0.336423397064209],[-0.04495011642575264],[0.32445645971077886],[-0.034917917356643804],[0.0074329740786719155],[-0.012741035258620068],0.0115063302218914,2.385628461837769,118.52896118164062,True,False
298,34287.03,0,0.2595058977603912,[0.361409991979599],[-0.13330470025539398],[0.39380602602363357],[-0.16120977361321998],[0.028985026001515528],[0.030686721751380153],0.0149794556200504,2.0280749797821045,2.3865807056427,True,False
298,34290.96,1,0.3236919939517975,[-0.18146193027496338],[0.243779718875885],[-0.18285907469526919],[0.23575279187520848],[0.07509338393825522],[0.011491251946473413],0.011234956793487,3.1808598041534424,3.277828931808472,True,False
299,34404.23,0,0.1800055652856826,[0.21818780899047852],[0.32802465558052063],[0.1981745199388322],[0.32639132789400005],[0.035244662831962065],[0.044524801127964246],0.0138611188158392,4.301605224609375,4.737245082855225,True,False
299,34406.01,0,0.319336473941803,[0.21095438301563263],[-0.17447350919246674],[0.23070391476747032],[-0.21027993854300298],[-0.043506878322600306],[-0.043143308521495144],0.004068087786436,4.267267227172852,4.685367107391357,True,False
299,34410.67,0,0.3468506038188934,[0.02899664267897606],[-0.2394450455904007],[0.04185457898524492],[-0.28117624559590093],[0.008430850606070487],[-0.04734021377042649],0.0184159707278013,3.9547080993652335,5.736661911010742,True,False
300,34480.12,0,0.1984502077102661,[0.11426178365945816],[-0.07245606929063797],[0.18900655431770952],[-0.1873443406798898],[-0.03312674317140402],[-0.002936744373069287],0.0028126309625804,2.287000894546509,2.320141553878784,True,False
300,34484.54,0,0.1581358313560485,[0.04574546590447426],[-0.1619229018688202],[-0.0043090837452566255],[-0.33169780534788185],[-0.020837663685983106],[-0.015496740714012077],0.0051068305037915,2.3245530128479004,2.382643461227417,True,False
300,34491.65,0,0.2052966952323913,[0.2412300705909729],[0.1943809986114502],[0.4272223903079507],[0.32720682315191985],[0.02936894029435663],[0.042586028490250734],-0.1178907752037048,2.5485281944274902,2.5485281944274902,True,False
301,1334.86,0,0.2036768198013305,[0.28891777992248535],[0.02123652771115303],[0.26931354468601487],[0.1286071857966553],[0.0347995238955987],[-0.17797923445361252],0.0879808664321899,3.536303997039795,84.22366333007812,False,False
301,1341.59,0,0.2309117019176483,[0.12154922634363174],[0.17275498807430267],[0.29441046313802566],[0.19722347345069924],[-0.015756218059639317],[0.030753577411676166],-0.0059662414714694,3.1892166137695312,3.2098634243011475,False,False
301,1344.67,0,0.1861309558153152,[-0.22750647366046906],[0.24056629836559296],[-0.44003265842514105],[0.3591029477187646],[0.004896531166921866],[0.02543399459417726],0.1495953947305679,2.964766502380371,2.9830322265625,False,False
302,1467.08,0,0.2948125004768371,[0.20937909185886383],[-0.08436287194490433],[0.1957140620511102],[-0.14129699345026497],[-0.0005195166187668203],[0.0026559021699244924],-0.0172985177487134,3.516509771347046,3.344719171524048,True,False
302,1468.95,0,0.2388050854206085,[0.15784481167793274],[0.04038916528224945],[0.21641894958321473],[0.08510235454094017],[-0.007808297322488],[0.00042965761595433437],-0.1105784550309181,3.569582223892212,4.010253429412842,True,False
302,1469.79,0,0.2165165692567825,[0.17154560983181],[0.18939486145973206],[0.2968464827290279],[0.19474112943049793],[-0.0007411645815248395],[0.009805112191034467],-0.1038213372230529,3.6133782863616943,119.0440902709961,True,True
303,1537.2,1,0.1898721158504486,[-0.11575216799974442],[-0.13362926244735718],[-0.1939852648582896],[-0.21734453485382765],[0.0002404772116710481],[0.022854531496555898],-0.0718370974063873,3.070551633834839,118.6366729736328,False,False
303,1539.84,0,0.228665679693222,[-0.11065459251403809],[-0.15365757048130035],[-0.14518885048477115],[-0.2679536666360276],[-0.04321912430890083],[0.00030869028783083244],0.0033901808783411,2.977911710739136,2.977911710739136,False,False
303,1546.55,1,0.3805038928985595,[0.01163495983928442],[0.06993886083364487],[0.2088656098454793],[0.20331903024239284],[-0.030231556218626582],[0.02987278920330143],0.1249926537275314,3.039444923400879,3.039444923400879,False,False
304,1664.11,1,0.2924085259437561,[0.09072795510292053],[0.04273546487092972],[0.38259384153356013],[-0.1371903375349406],[-0.18429217882283816],[0.027582384121405363],0.1514842212200164,3.691421508789064,3.8813552856445312,True,False
304,1667.9,0,0.3442437052726745,[0.18227556347846985],[-0.03913894668221474],[0.23290796815262738],[0.06450893411113112],[-0.07554464655462124],[0.015939741187417804],0.0249813143163919,4.018141746520996,4.018141746520996,True,False
304,1670.01,1,0.3419631421566009,[0.04031694680452347],[0.007530334405601025],[0.08221510412311339],[0.16606549514995983],[-0.065147161129901],[-0.03576850903118936],0.0453229583799839,3.9434499740600586,3.9434499740600586,True,False
305,1733.36,1,0.1508659869432449,[0.3224303424358368],[-0.16231849789619446],[0.2691605541794333],[-0.19009015847773691],[0.1231365751065398],[0.057006066151061],0.0503287687897682,3.012194871902466,3.00888991355896,False,False
305,1735.91,1,0.2876318097114563,[0.21608495712280273],[0.13064610958099365],[0.21113310770332205],[0.1272621162606815],[-0.05495645069065551],[-0.0007953076923311632],-0.1005327776074409,3.075140476226806,3.0171427726745605,False,False
305,1736.73,1,0.4629764854907989,[0.20089231431484222],[0.1892957240343094],[0.19257440536962722],[0.17149827437470222],[-0.05309983566160951],[-0.014256938912223413],-0.1130610108375549,3.088520765304565,3.680306196212769,False,False
306,1793.52,0,0.2424114495515823,[0.10087375342845917],[-0.025815650820732117],[0.19374009666413805],[-0.0706569951239458],[-0.08089847397594688],[-0.02411858562299934],-0.0140764350071549,3.3067166805267334,3.618906259536743,True,False
306,1801.51,0,0.2034721821546554,[-0.13883250951766968],[-0.26905056834220886],[-0.27915618946864096],[-0.37344172878457016],[-0.011122277868510848],[-0.001279814120385859],-0.1185865104198455,3.2747764587402344,3.2747764587402344,True,False
306,1807.81,0,0.2434619516134262,[-0.22931861877441406],[-0.284695565700531],[-0.3288089793037363],[-0.26680589570321356],[-0.0711688141146993],[0.027058052191559614],0.1196323707699775,2.744756937026977,2.744756937026977,True,False
307,1900.28,0,0.2028959393501281,[0.07128459960222244],[-0.03054771013557911],[0.22474521093929845],[-0.12166945155148673],[-0.0671817456209505],[-0.011945012217307979],0.0887467861175537,2.2207107543945312,2.589792490005493,True,False
307,1903.73,0,0.2028959393501281,[0.07128459960222244],[-0.03054771013557911],[0.22474521093929845],[-0.12166945155148673],[-0.0671817456209505],[-0.011945012217307979],0.1031442359089851,2.4505040645599365,2.4505040645599365,True,False
307,1907.16,0,0.1229215189814567,[-0.006437767297029495],[-0.10567105561494827],[-0.22898374943607314],[-0.26440276492732795],[-0.051675208153846325],[-0.005230060288607405],0.1359781622886657,1.864444136619568,1.785546898841858,True,False
308,1956.41,1,0.2114074081182479,[0.24617594480514526],[0.18424615263938904],[0.3335101359656536],[0.2914507833554989],[0.07667245414734677],[0.020490526931795566],-0.123420275747776,2.0765981674194336,3.335005521774292,False,False
308,1957.51,1,0.1596058309078216,[0.03058069385588169],[0.2689339220523834],[0.010046451962386627],[0.5386215886248393],[0.017843086821058472],[0.06567483474187427],-0.1109304130077362,2.030930995941162,3.13723373413086,False,False
308,1962.89,1,0.1671786904335022,[0.14947021007537842],[0.08463738113641739],[0.6681087223303628],[0.34081419464010176],[0.05231719433482351],[-0.06075501809824789],-0.122126281261444,1.4421956539154053,1.3892680406570437,False,False
309,2008.56,1,0.2106250971555709,[0.13331767916679382],[-0.06381122022867203],[0.2530231793658366],[-0.034563114672656714],[-0.07327944101004465],[-0.032130743791997436],0.0724320337176323,3.190725088119507,84.3440170288086,False,False
309,2008.92,1,0.2721519768238067,[0.11038997024297714],[0.005378225818276405],[0.20227035666310345],[0.0521946874940582],[-0.05800120598722463],[-0.04971237785604366],-0.067101165652275,3.017765998840332,3.017765998840332,False,False
309,2009.66,0,0.2721519768238067,[0.11038997024297714],[0.005378225818276405],[0.20227035666310345],[0.0521946874940582],[-0.05800120598722463],[-0.04971237785604366],-0.1186390966176986,2.9247934818267822,2.9247934818267822,False,False
310,2013.74,1,0.1534450352191925,[0.061746202409267426],[-0.29249072074890137],[0.14559027430103022],[-0.2853999706836041],[-0.07959026033363376],[-0.0897256635859363],0.1226442158222198,2.854378461837769,2.854378461837769,False,False
310,2014.51,0,0.1534450352191925,[0.061746202409267426],[-0.29249072074890137],[0.14559027430103022],[-0.2853999706836041],[-0.07959026033363376],[-0.0897256635859363],0.1585114598274231,2.8022820949554443,2.77290153503418,False,False
310,2015.31,0,0.1097491830587387,[-0.22889332473278046],[-0.1854400485754013],[-0.41461661208665124],[-0.3440245785162044],[-0.08296654906621799],[-0.02919987908676299],0.1360002011060714,2.662132024765014,2.662132024765014,False,False
311,2078.1,1,0.25523841381073,[0.20261944830417633],[-0.09243032336235046],[0.21392301733434316],[-0.21346880132428658],[0.017128149526016326],[-0.0012494590734129173],-0.0245857331901788,2.9605419635772705,118.67656707763672,False,False
311,2079.76,1,0.216277003288269,[0.0753588154911995],[-0.2319757342338562],[0.03766947766741513],[-0.3205161836122974],[-0.003679974672466248],[-0.00899056811498285],-0.1107530668377876,2.924818515777588,119.03117370605467,False,False
311,2082.17,1,0.2382753491401672,[0.1729477196931839],[-0.12113508582115173],[0.16765645085016434],[-0.255508501109484],[0.010448027036886106],[-0.013375781622217892],0.023366454988718,2.796447515487671,2.613417625427246,False,True
312,2088.06,1,0.145379900932312,[0.2678094804286957],[-0.316792368888855],[0.2873334715367699],[-0.4855656732725989],[-0.013658402705315513],[-0.005455078134748388],0.0328386388719081,2.7764933109283447,3.4676003456115723,False,False
312,2089.24,0,0.3343710303306579,[-0.1208660900592804],[-0.38612261414527893],[-0.25778603867481964],[-0.49593344570929654],[-0.01695574911862078],[-0.0032237905196048633],-0.0941789522767067,2.8529930114746094,3.6522059440612793,False,False
312,2095.18,1,0.3116154670715332,[0.017986513674259186],[-0.26817551255226135],[0.01429191561084231],[-0.2726978248348204],[-0.009264844774189167],[-0.0026556322591103675],0.0353626236319541,2.3837571144104004,2.278696298599243,False,False
313,2131.56,1,0.2196547240018844,[-0.1131322979927063],[0.016287093982100487],[-0.23261148749467075],[0.1135450510521765],[0.08618394461010616],[-0.025789518850139224],-0.0130749978125095,3.961808919906616,4.215362071990967,True,False
313,2132.66,1,0.2736808359622955,[-0.07063133269548416],[0.0430818572640419],[-0.14726196288783377],[0.15366358689796344],[0.056591227117968365],[-0.020357083659189583],-0.085796408355236,4.010135650634766,4.010135650634766,True,False
313,2136.53,1,0.2548248767852783,[-0.2747940421104431],[-0.07246273756027222],[-0.30608451806624526],[-0.15453454442596604],[0.0008331419282333639],[4.779698370816258e-05],-0.0750678107142448,4.039427280426025,3.969985246658325,True,True
314,2144.15,0,0.2183210700750351,[0.294709175825119],[-0.11446167528629303],[0.21381661792569062],[-0.19186260557364232],[0.16785404669043147],[0.10304792282223044],-0.0011836877092719,3.730727195739746,4.845489025115967,True,False
314,2148.21,1,0.1512646377086639,[-0.2006841003894806],[0.23652507364749908],[-0.23149669663050965],[0.19061712015791632],[0.04477217057534692],[0.10752959409988998],-0.1074500083923339,3.6833746433258057,3.6833746433258057,True,False
314,2153.21,0,0.2764076590538025,[0.20474566519260406],[0.24104058742523193],[0.28309892953991156],[0.35860217974094133],[0.031173217214206975],[-0.0460566456078543],-0.1137407645583152,3.0131940841674805,3.011658191680908,True,False
315,2199.6,1,0.1550763994455337,[0.19874843955039978],[0.24895234405994415],[0.1413597466758023],[0.31677492296810517],[0.1548979615687478],[0.06341472339899593],-0.1139204576611518,4.1465935707092285,4.604140281677246,False,False
315,2201.67,1,0.2126538306474685,[0.2000841498374939],[0.22139881551265717],[0.16884050245001653],[0.24120917376549666],[0.02485906286707601],[0.002216878648399632],-0.1117952764034271,4.250127792358398,4.773303031921387,False,False
315,2203.67,1,0.1829257607460022,[0.30663934350013733],[0.19904780387878418],[0.4637373711750048],[0.3074881365282489],[0.04334343283732297],[0.026047435817093033],-0.1109881997108459,4.201067924499512,4.812219142913818,False,False
316,2268.3,1,0.2118787169456482,[0.056223172694444656],[-0.13824698328971863],[0.13500239759741106],[-0.19094859496492678],[-0.0757848800721668],[-0.011512456502814933],-0.0184140224009752,2.551398992538452,3.0923430919647217,False,False
316,2273.1,1,0.3017582297325134,[0.09172476828098297],[0.22296422719955444],[0.1440514780655635],[0.5051136393266558],[0.007442831002469319],[0.03473298788810888],-0.0967615917325019,2.59765887260437,2.4981906414031982,False,False
316,2279.37,1,0.0623917318880558,[-0.4005296528339386],[-0.2619839608669281],[-0.6635305122670925],[-0.43038948834780943],[-0.09696724894032438],[-0.011170173217491992],0.1469649076461792,2.0588254928588867,2.0588254928588867,False,False
317,2399.73,0,0.2788840532302856,[-0.12808667123317719],[-0.15623098611831665],[-0.2501761912433973],[-0.16409632600540558],[0.02070010182920057],[0.02021732857433981],-0.0945129841566085,2.694719791412353,118.79440307617188,False,False
317,2401.75,1,0.2325367629528045,[0.1581193059682846],[-0.12328171730041504],[0.20689110260072918],[-0.23069094254758182],[0.03791367471231656],[0.0008224103366397326],-0.0230641588568687,2.566978931427002,2.531801700592041,False,False
317,2404.23,0,0.300254225730896,[0.026388999074697495],[0.142171710729599],[0.19541449187517257],[0.426706372639857],[0.007133515833236006],[0.02970048544219068],-0.0862192586064338,2.702919244766236,2.702919244766236,False,False
318,2758.86,0,0.1890211403369903,[0.32716065645217896],[-0.1677878051996231],[0.49232473866742943],[-0.19380163631727043],[-0.03665202301873043],[-0.010183474100141922],0.1072138994932174,2.7786521911621094,3.237264633178711,True,False
318,2758.86,0,0.1890211403369903,[0.32716065645217896],[-0.1677878051996231],[0.49232473866742943],[-0.19380163631727043],[-0.03665202301873043],[-0.010183474100141922],0.1072138994932174,2.7786521911621094,3.237264633178711,True,False
318,2760.8,0,0.2580119669437408,[0.22244389355182648],[-0.14720571041107178],[0.29459869130825034],[-0.2147300557998606],[-0.0123869803233438],[-0.016891816464382675],0.1092101857066154,2.6253836154937744,3.357025146484375,True,True
319,2879.4,0,0.5638512372970581,[0.19282706081867218],[0.045132700353860855],[0.2074148801538387],[0.06501080180955121],[-0.0063489105222422175],[-0.009711505870175746],-0.0617523416876792,2.6589012145996094,3.244081258773804,True,False
319,2879.4,0,0.5638512372970581,[0.19282706081867218],[0.045132700353860855],[0.2074148801538387],[0.06501080180955121],[-0.0063489105222422175],[-0.009711505870175746],-0.0617523416876792,2.6589012145996094,3.244081258773804,True,False
319,2881.6,0,0.2651436924934387,[0.18159204721450806],[-0.14596682786941528],[0.2105013123514734],[-0.12101653880032578],[-0.09803655149416107],[-0.004228858873893654],0.0001383642811561,2.6678833961486816,2.459897041320801,True,True
320,3282.35,1,0.3452969491481781,[0.19676557183265686],[-0.10650074481964111],[0.20926915350401565],[-0.08347688700993883],[-0.11987224460306926],[-0.007700396698667178],0.1488718390464782,1.6216963529586792,119.00859832763672,False,False
320,3284.51,1,0.3114320933818817,[0.2681817412376404],[0.26908817887306213],[0.2691986131412589],[0.23559287478905944],[0.018088011733061404],[0.019674596582245994],-0.1152928546071052,1.9143834114074707,2.396578788757324,False,False
320,3286.16,1,0.1987109333276748,[0.30345219373703003],[0.22835767269134521],[0.3425749298782299],[0.22478342147933716],[-0.012562256873518314],[-0.039238966018667436],-0.1043066531419754,1.8778175115585327,2.5571539402008057,False,False
321,3454.03,1,0.352801501750946,[-0.09705720841884613],[0.2997249662876129],[-0.09887420830449334],[0.29600722414708036],[0.015799059248720188],[-0.006514442776476714],-0.0436736866831779,2.010330438613892,118.70547485351562,False,False
321,3454.62,0,0.5122723579406738,[0.34092944860458374],[0.1827337145805359],[0.3844016280717808],[0.18858887937793112],[0.011764044425195158],[-0.016571496875779294],-0.0045289155095815,2.0597236156463623,2.2933125495910645,False,False
321,3458.09,1,0.1985108256340026,[0.31460317969322205],[0.19615238904953003],[0.2485873214009774],[0.1992551615313194],[0.1491521158034103],[-0.04329435864275079],-0.0393381156027317,2.037206649780273,2.4957852363586426,False,False
322,3466.5,1,0.3368468582630157,[0.2184179276227951],[-0.16263867914676666],[0.22511523281142098],[-0.14603952808984433],[-0.004458199659124026],[-0.010307528961492056],-0.1105342805385589,1.632422685623169,2.6776716709136963,False,False
322,3467.14,1,0.3519590198993683,[0.3004547655582428],[-0.15864688158035278],[0.2762713095771496],[-0.16950335027646446],[-0.016863239045658552],[-0.05571013009650037],-0.1039154231548309,1.6600035429000854,2.7281436920166016,False,False
322,3469.44,1,0.4129121005535126,[0.32595643401145935],[-0.20471158623695374],[0.3455896006609366],[-0.1440103940454125],[-0.03940291810807456],[-0.07770272413914162],0.1127624064683914,1.663482427597046,1.5804338455200195,False,False
323,3606.09,0,0.2201733738183975,[0.1008155345916748],[-0.05202312022447586],[0.19156042440256105],[-0.060394525309459324],[-0.06958143200721209],[-0.06911478045335831],-0.0659965500235557,0.9549258947372437,0.811964213848114,True,False
323,3607.25,1,0.1948675513267517,[0.13252216577529907],[-0.10117945820093155],[0.1719637457251389],[-0.21736849199233976],[-0.01540161231623609],[-0.01925207821485202],-0.1091456189751625,1.0538804531097412,1.3781445026397705,True,False
323,3612.65,1,0.2256197482347488,[0.1819656938314438],[0.1998174488544464],[0.3091242148456881],[0.5227402460117796],[-0.05538730591272173],[0.04416330959025163],-0.1001106649637222,1.1797020435333252,1.6395214796066284,True,False
324,3714.69,0,0.2865187525749206,[0.08054562658071518],[0.04236043244600296],[0.221155857272604],[0.05624109674805933],[-0.07840870642043173],[-0.008060593770951766],-0.0752307027578353,2.289937734603882,2.7142016887664795,False,False
324,3717.38,0,0.1775010526180267,[0.1028609648346901],[0.16714096069335938],[0.23885726393197482],[0.22688220063561237],[0.028001924134185226],[0.020758181613800088],-0.0753553956747055,2.233182907104492,2.233182907104492,False,False
324,3719.79,1,0.2139830291271209,[0.14094577729701996],[-0.07020982354879379],[0.2518114064406376],[-0.11051860325403545],[-0.011983909928147268],[-0.00443069600905796],-0.0253240223973989,2.2731926441192627,2.149134397506714,False,True
325,3779.23,0,0.3671797811985016,[-0.1935669630765915],[-0.19046740233898163],[-0.14897689294365835],[-0.2517242837551743],[-0.01082584980921444],[0.017960829507129267],0.0446181893348693,2.17716121673584,2.090007781982422,True,False
325,3780.41,0,0.3211387395858764,[-0.004671504255384207],[-0.25456029176712036],[-0.024430088402390915],[-0.28356409378393055],[-0.012001745504642935],[0.01914374387002515],0.1112372726202011,2.09461522102356,3.744260787963867,True,False
325,3781.96,0,0.2028810083866119,[-0.16239005327224731],[-0.17059504985809326],[-0.3275685368619756],[-0.33252989023011226],[-0.059702090244589064],[-0.013454559557093515],0.1412044763565063,1.7542340755462646,1.7542340755462646,True,False
326,3829.7,0,0.1675073951482772,[-0.1415679156780243],[-0.014135495759546757],[-0.3515770234611484],[-0.036487985245591284],[0.07797937726513365],[-0.005795715955835112],-0.103342555463314,3.307106733322144,118.80521392822266,False,False
326,3832.61,1,0.1675073951482772,[-0.1415679156780243],[-0.014135495759546757],[-0.3515770234611484],[-0.036487985245591284],[0.07797937726513365],[-0.005795715955835112],0.0638156905770301,3.3305981159210205,3.3305981159210205,False,False
326,3838.31,1,0.2536932229995727,[0.011383702978491783],[-0.28353065252304077],[-0.029874909239532732],[-0.31438773230735784],[-0.009806675214433618],[0.012399365858456017],-0.0482169315218925,3.3865199089050293,3.4785349369049072,False,True
327,3904.61,0,0.177017867565155,[-0.3120836913585663],[-0.11739955097436905],[-0.30614977061779136],[-0.10975449310394358],[-0.04066358064558405],[-0.0021711423359607063],-0.0140077946707606,3.240439414978028,3.261573553085327,True,False
327,3905.8,0,0.297510415315628,[-0.004503211937844753],[-0.27735602855682373],[-0.005673572772524255],[-0.2906376993516737],[-0.013218420320533747],[0.011726646620135393],0.0638763904571533,3.126960277557373,118.62503051757812,True,False
327,3907.9,0,0.3215255737304687,[0.17791129648685455],[-0.06232914701104164],[0.20571254244834858],[-0.07359485814946572],[-0.0007003006984310572],[0.00031344902332690246],-0.038316898047924,3.0278754234313965,3.6114420890808105,True,True
