accuracy	ave_fitness	ave_genome_length	ave_tree_depth	ave_tree_nodes	ave_used_codons	best_fitness	f1-score	gen	invalids	max_genome_length	max_tree_depth	max_tree_nodes	max_used_codons	min_genome_length	min_tree_depth	min_tree_nodes	min_used_codons	precision	recall	runtime_error	start_time	time_adjust	time_taken	total_inds	total_time	
0.49950248756218907	48919413.9772673	283.32	14.976	262.362	189.024	8.92348446917178	0.38258807544863327	0	0	922	15	862	615	31	12	28	21	0.5377857347103546	0.5079108825642326	0	1748481392.749989	0	0.0005178451538085938	500	9.105566024780273	
0.49950248756218907	3780709.861811599	281.386	14.916	257.92	186.722	8.92348446917178	0.38258807544863327	1	0	733	15	681	489	32	12	27	21	0.5377857347103546	0.5079108825642326	0	1748481392.749989	0	0.0004210472106933594	1000	22.70474624633789	
0.49950248756218907	3881603.750058868	249.428	14.956	220.336	160.488	8.92348446917178	0.38258807544863327	2	0	733	15	681	489	32	12	27	21	0.5377857347103546	0.5079108825642326	0	1748481392.749989	0	0.0003921985626220703	1500	36.66812205314636	
0.49950248756218907	2208766.915281079	231.38	14.988	184.452	136.698	8.92348446917178	0.38258807544863327	3	0	561	15	521	372	81	14	61	47	0.5377857347103546	0.5079108825642326	0	1748481392.749989	0	0.0004296302795410156	2000	50.62775659561157	
0.49950248756218907	1905881.3482568208	248.696	14.992	195.358	144.636	8.92348446917178	0.38258807544863327	4	0	314	15	289	211	113	14	104	77	0.5377857347103546	0.5079108825642326	0	1748481392.749989	0	0.0003726482391357422	2500	64.56573939323425	
0.49950248756218907	2072050.4403443343	251.216	14.988	199.12	147.46	8.92348446917178	0.38258807544863327	5	0	347	15	332	244	124	14	27	21	0.5377857347103546	0.5079108825642326	0	1748481392.749989	0	0.00040793418884277344	3000	78.87185382843018	
0.5004975124378109	3044985.601593717	252.934	14.974	200.088	148.21	8.87552427035659	0.3827143877920578	6	0	389	15	353	264	165	14	90	62	0.5439303656969272	0.5089376267748479	0	1748481392.749989	0	0.00038361549377441406	3500	93.05918645858765	
0.5004975124378109	2091154.6815446345	253.324	14.992	201.676	149.62	8.87552427035659	0.3827143877920578	7	0	400	15	407	297	187	14	110	84	0.5439303656969272	0.5089376267748479	0	1748481392.749989	0	0.0003876686096191406	4000	107.11828422546387	
0.5004975124378109	1976328.4574442264	254.054	14.986	202.47	150.454	8.87552427035659	0.3827143877920578	8	0	360	15	357	257	128	11	37	25	0.5439303656969272	0.5089376267748479	0	1748481392.749989	0	0.0003726482391357422	4500	121.42958903312683	
0.4975124378109453	2992846.6762573994	253.846	14.988	202.194	150.846	8.790001381926276	0.36385327021805913	9	0	377	15	388	274	176	14	105	73	0.5510394070221801	0.5063592112491548	0	1748481392.749989	0	0.0004949569702148438	5000	135.5236246585846	
0.4975124378109453	3256130.204144992	254.254	14.988	202.344	151.254	8.790001381926276	0.36385327021805913	10	0	412	15	429	309	134	14	42	31	0.5510394070221801	0.5063592112491548	0	1748481392.749989	0	0.0004010200500488281	5500	149.67542243003845	
0.4975124378109453	2736727.865177833	257.676	14.988	207.18	154.676	8.790001381926276	0.36385327021805913	11	0	352	15	349	249	141	14	50	38	0.5510394070221801	0.5063592112491548	0	1748481392.749989	0	0.0003981590270996094	6000	163.82942509651184	
