accuracy	ave_fitness	ave_genome_length	ave_tree_depth	ave_tree_nodes	ave_used_codons	best_fitness	f1-score	gen	invalids	max_genome_length	max_tree_depth	max_tree_nodes	max_used_codons	min_genome_length	min_tree_depth	min_tree_nodes	min_used_codons	precision	recall	runtime_error	start_time	time_adjust	time_taken	total_inds	total_time	
0.49021558872305143	25.241817719452023	278.9	14.956666666666667	258.7266666666667	186.10333333333332	12.9852576516754	0.3318066772686184	0	0	798	15	737	532	28	12	25	19	0.47244582980268734	0.49959920660074375	0	1748425037.8020577	0	8.694726467132568	300	8.694726467132568	
0.49154228855721394	13.814541725465114	324.4433333333333	14.933333333333334	299.37	215.76333333333332	12.574579514555671	0.34181939145711404	1	0	670	15	624	447	34	11	31	23	0.5137533419718865	0.5007381993745774	0	1748425037.8020577	0	8.532260179519653	600	17.22698664665222	
0.4918739635157546	13.633331263973542	370.93333333333334	14.99	332.94666666666666	245.84666666666666	12.145263613515825	0.3451873971490365	2	0	438	15	419	311	199	14	107	76	0.514758950128508	0.5010009930696416	0	1748425037.8020577	0	8.83451223373413	900	26.061498880386353	
0.4932006633499171	13.453619917449666	364.81666666666666	14.986666666666666	325.39666666666665	241.81666666666666	12.068960555631723	0.34636780197565786	3	0	424	15	413	301	151	12	40	28	0.5358684654300169	0.5023407126859364	0	1748425037.8020577	0	9.224766731262207	1200	35.28626561164856	
0.49286898839137644	13.80306337224429	362.96666666666664	14.996666666666666	322.5733333333333	239.96666666666667	11.950326537611472	0.34935426381501977	4	0	445	15	435	322	206	14	111	83	0.5235433604336044	0.5019273738590263	0	1748425037.8020577	0	8.888509273529053	1500	44.17477488517761	
0.49286898839137644	13.478039901720743	357.52	14.986666666666666	314.94666666666666	234.52	11.950326537611472	0.34935426381501977	5	0	393	15	374	270	199	14	101	76	0.5235433604336044	0.5019273738590263	0	1748425037.8020577	0	9.008742094039917	1800	53.18351697921753	
0.4932006633499171	13.670208661031168	361.6666666666667	14.993333333333334	320.7133333333333	238.66666666666666	11.87521805692075	0.3495197064923212	6	0	393	15	367	270	242	14	168	119	0.5281097407775581	0.5022654401200135	0	1748425037.8020577	0	9.08858036994934	2100	62.27209734916687	
0.4935323383084577	14.036444436889385	361.02	14.993333333333334	319.47333333333336	238.02	11.855317559408311	0.3502053373744508	7	0	442	15	442	319	207	14	117	84	0.5316492450638792	0.5025909609533469	0	1748425037.8020577	0	8.989259481430054	2400	71.26135683059692	
0.49386401326699836	13.666055041483585	362.22333333333336	14.996666666666666	321.4766666666667	239.22333333333333	11.825466813139654	0.34985043800299126	8	0	414	15	399	291	247	14	169	124	0.5376903553299492	0.5029415726419878	0	1748425037.8020577	0	9.032188653945923	2700	80.29354548454285	
0.49585406301824214	13.434050248265068	359.28	14.99	317.14	236.28	11.358332889708713	0.36491694086970405	9	0	421	15	414	298	205	14	109	82	0.5328352370521046	0.5046186982336038	0	1748425037.8020577	0	9.002012729644775	3000	89.29555821418762	
