accuracy	ave_fitness	ave_genome_length	ave_tree_depth	ave_tree_nodes	ave_used_codons	best_fitness	f1-score	gen	invalids	max_genome_length	max_tree_depth	max_tree_nodes	max_used_codons	min_genome_length	min_tree_depth	min_tree_nodes	min_used_codons	precision	recall	runtime_error	start_time	time_adjust	time_taken	total_inds	total_time	
0.5207296849087893	49837025.46690867	276.60133333333334	14.966666666666667	256.312	184.58733333333333	5.341973662020555	0.41169111114682067	0	0	922	15	862	615	25	10	23	17	0.6286899020185046	0.5290578515889114	0	1748517526.0767066	0	0.00151824951171875	1500	27.338390827178955	
0.5207296849087893	4604523.859257539	270.64733333333334	14.916666666666666	249.54133333333334	180.80533333333332	5.341973662020555	0.41169111114682067	1	0	753	15	706	502	25	10	23	17	0.6286899020185046	0.5290578515889114	0	1748517526.0767066	0	0.0011708736419677734	3000	68.21048355102539	
0.5207296849087893	3989531.0921141016	290.6886666666667	14.966666666666667	273.5833333333333	199.76066666666668	5.341973662020555	0.41169111114682067	2	0	724	15	681	483	25	10	23	17	0.6286899020185046	0.5290578515889114	0	1748517526.0767066	0	0.0011436939239501953	4500	113.42626285552979	
0.5207296849087893	1240473.913480242	409.19866666666667	14.995333333333333	422.0613333333333	309.1066666666667	5.341973662020555	0.41169111114682067	3	0	506	15	556	403	82	14	38	29	0.6286899020185046	0.5290578515889114	0	1748517526.0767066	0	0.0011975765228271484	6000	161.90072774887085	
0.5207296849087893	1351186.1718821954	429.75733333333335	14.993333333333334	449.78	329.1	5.341973662020555	0.41169111114682067	4	0	552	15	624	449	167	14	87	64	0.6286899020185046	0.5290578515889114	0	1748517526.0767066	0	0.0011014938354492188	7500	211.6273696422577	
0.5207296849087893	939577.5225301258	432.81466666666665	14.996	454.64933333333335	332.6573333333333	5.341973662020555	0.41169111114682067	5	0	506	15	556	403	154	14	104	77	0.6286899020185046	0.5290578515889114	0	1748517526.0767066	0	0.0011293888092041016	9000	264.3480443954468	
0.5207296849087893	1219312.246441457	432.6566666666667	14.994666666666667	456.1546666666667	333.75266666666664	5.341973662020555	0.41169111114682067	6	0	533	15	595	430	195	14	126	92	0.6286899020185046	0.5290578515889114	0	1748517526.0767066	0	0.0011703968048095703	10500	315.8200652599335	
0.5207296849087893	1289229.254568261	431.26666666666665	14.995333333333333	455.8346666666667	333.5466666666667	5.341973662020555	0.41169111114682067	7	0	631	15	732	528	193	14	122	90	0.6286899020185046	0.5290578515889114	0	1748517526.0767066	0	0.0013737678527832031	12000	367.63870429992676	
0.5207296849087893	1441069.906617593	431.086	14.996	456.3946666666667	333.91	5.341973662020555	0.41169111114682067	8	0	549	15	622	446	141	14	53	38	0.6286899020185046	0.5290578515889114	0	1748517526.0767066	0	0.0012431144714355469	13500	417.48026728630066	
0.5207296849087893	1199544.3458972287	431.6673333333333	14.994666666666667	455.884	333.56333333333333	5.341973662020555	0.41169111114682067	9	0	520	15	574	417	167	14	87	64	0.6286899020185046	0.5290578515889114	0	1748517526.0767066	0	0.0012576580047607422	15000	469.6424307823181	
0.5207296849087893	1651882.5726122055	430.99666666666667	14.992	454.6886666666667	332.7006666666667	5.341973662020555	0.41169111114682067	10	0	586	15	674	483	127	12	34	24	0.6286899020185046	0.5290578515889114	0	1748517526.0767066	0	0.00115966796875	16500	521.931223154068	
0.5207296849087893	1416990.3452258739	431.934	14.993333333333334	455.85266666666666	333.542	5.341973662020555	0.41169111114682067	11	0	534	15	602	431	124	14	27	21	0.6286899020185046	0.5290578515889114	0	1748517526.0767066	0	0.001134634017944336	18000	573.119800567627	
0.5207296849087893	1567039.9186599308	432.428	14.992666666666667	455.7373333333333	333.492	5.341973662020555	0.41169111114682067	12	0	556	15	633	453	155	14	70	52	0.6286899020185046	0.5290578515889114	0	1748517526.0767066	0	0.0011446475982666016	19500	625.7227420806885	
0.5207296849087893	1208234.199600201	432.49533333333335	14.994	455.748	333.49533333333335	5.341973662020555	0.41169111114682067	13	0	513	15	568	410	175	14	104	72	0.6286899020185046	0.5290578515889114	0	1748517526.0767066	0	0.0011813640594482422	21000	676.7508540153503	
0.5207296849087893	1543557.4450091089	431.9073333333333	14.993333333333334	455.374	333.19533333333334	5.341973662020555	0.41169111114682067	14	0	524	15	579	421	145	14	62	42	0.6286899020185046	0.5290578515889114	0	1748517526.0767066	0	0.0012137889862060547	22500	729.1457760334015	
0.5207296849087893	1189196.4298535222	432.336	14.996	455.306	333.176	5.341973662020555	0.41169111114682067	15	0	524	15	577	421	146	14	60	43	0.6286899020185046	0.5290578515889114	0	1748517526.0767066	0	0.001344442367553711	24000	780.4107863903046	
0.5207296849087893	1174270.7551000987	432.39733333333334	14.994	454.976	332.98133333333334	5.341973662020555	0.41169111114682067	16	0	524	15	584	421	127	14	32	24	0.6286899020185046	0.5290578515889114	0	1748517526.0767066	0	0.0012362003326416016	25500	833.6914253234863	
0.5207296849087893	924055.1765051826	433.61133333333333	14.996666666666666	456.934	334.3553333333333	5.341973662020555	0.41169111114682067	17	0	600	15	693	497	208	14	145	105	0.6286899020185046	0.5290578515889114	0	1748517526.0767066	0	0.0011911392211914062	27000	883.8759801387787	
0.5207296849087893	965182.964615606	435.82933333333335	14.998	457.536	334.78133333333335	5.341973662020555	0.41169111114682067	18	0	512	15	568	409	188	14	116	85	0.6286899020185046	0.5290578515889114	0	1748517526.0767066	0	0.0011284351348876953	28500	938.1838572025299	
0.5207296849087893	1311849.5872108024	435.99066666666664	14.996	457.1766666666667	334.49466666666666	5.341973662020555	0.41169111114682067	19	0	506	15	556	403	124	14	27	21	0.6286899020185046	0.5290578515889114	0	1748517526.0767066	0	0.0012302398681640625	30000	987.8809108734131	
0.5207296849087893	1365248.8578115383	435.7386666666667	14.994	456.70466666666664	334.14666666666665	5.341973662020555	0.41169111114682067	20	0	521	15	570	418	201	14	137	98	0.6286899020185046	0.5290578515889114	0	1748517526.0767066	0	0.0011861324310302734	31500	1040.6724495887756	
0.5207296849087893	1128300.661534608	435.2846666666667	14.991333333333333	454.8546666666667	332.82866666666666	5.341973662020555	0.41169111114682067	21	0	509	15	564	406	151	14	75	52	0.6286899020185046	0.5290578515889114	0	1748517526.0767066	0	0.0011205673217773438	33000	1091.9152274131775	
0.5207296849087893	970157.8127865449	436.3793333333333	14.994666666666667	456.3926666666667	333.92333333333335	5.341973662020555	0.41169111114682067	22	0	514	15	569	411	137	14	46	34	0.6286899020185046	0.5290578515889114	0	1748517526.0767066	0	0.0011661052703857422	34500	1143.1856951713562	
0.5207296849087893	1225945.3788241448	436.832	14.996666666666666	456.68533333333335	334.152	5.341973662020555	0.41169111114682067	23	0	493	15	540	390	173	14	95	70	0.6286899020185046	0.5290578515889114	0	1748517526.0767066	0	0.0012516975402832031	36000	1196.047373533249	
0.5207296849087893	1120738.2339584092	435.30733333333336	14.994	454.70866666666666	332.72333333333336	5.341973662020555	0.41169111114682067	24	0	509	15	560	406	178	14	101	75	0.6286899020185046	0.5290578515889114	0	1748517526.0767066	0	0.0011816024780273438	37500	1247.100735425949	
0.5207296849087893	1298118.2121955473	436.56	14.994	456.0373333333333	333.656	5.341973662020555	0.41169111114682067	25	0	546	15	616	443	126	14	30	23	0.6286899020185046	0.5290578515889114	0	1748517526.0767066	0	0.0013566017150878906	39000	1299.5134055614471	
0.5207296849087893	1234900.66539729	436.80066666666664	14.996	456.21933333333334	333.80066666666664	5.341973662020555	0.41169111114682067	26	0	557	15	629	454	124	14	27	21	0.6286899020185046	0.5290578515889114	0	1748517526.0767066	0	0.001260519027709961	40500	1350.6598761081696	
0.5207296849087893	1072844.4539116104	436.13466666666665	14.992666666666667	455.28333333333336	333.13466666666665	5.341973662020555	0.41169111114682067	27	0	508	15	560	405	149	14	60	46	0.6286899020185046	0.5290578515889114	0	1748517526.0767066	0	0.001272439956665039	42000	1404.9865591526031	
0.5207296849087893	1606111.8560430976	434.73133333333334	14.988666666666667	453.376	331.73133333333334	5.341973662020555	0.41169111114682067	28	0	546	15	608	443	132	13	42	29	0.6286899020185046	0.5290578515889114	0	1748517526.0767066	0	0.001306772232055664	43500	1454.7871417999268	
0.5207296849087893	1416990.3330898474	435.71666666666664	14.993333333333334	454.69866666666667	332.71666666666664	5.341973662020555	0.41169111114682067	29	0	506	15	556	403	133	14	39	30	0.6286899020185046	0.5290578515889114	0	1748517526.0767066	0	0.0011532306671142578	45000	1507.3279931545258	
0.5207296849087893	1106277.3451400287	436.912	14.995333333333333	456.3786666666667	333.912	5.341973662020555	0.41169111114682067	30	0	530	15	598	427	133	14	39	30	0.6286899020185046	0.5290578515889114	0	1748517526.0767066	0	0.0013060569763183594	46500	1559.651426076889	
0.5207296849087893	1169361.8389474822	437.2846666666667	14.997333333333334	456.91266666666667	334.2846666666667	5.341973662020555	0.41169111114682067	31	0	506	15	556	403	169	14	86	66	0.6286899020185046	0.5290578515889114	0	1748517526.0767066	0	0.001188516616821289	48000	1612.4956057071686	
0.5207296849087893	1489892.6236730127	435.59933333333333	14.994666666666667	454.55533333333335	332.59933333333333	5.341973662020555	0.41169111114682067	32	0	578	15	662	475	134	14	41	31	0.6286899020185046	0.5290578515889114	0	1748517526.0767066	0	0.0012302398681640625	49500	1664.3278443813324	
0.5207296849087893	1185016.8473766507	436.3233333333333	14.996666666666666	455.5226666666667	333.3233333333333	5.341973662020555	0.41169111114682067	33	0	512	15	562	409	205	14	143	102	0.6286899020185046	0.5290578515889114	0	1748517526.0767066	0	0.0012309551239013672	51000	1714.3990490436554	
0.52106135986733	1246907.7989475841	436.1886666666667	14.992666666666667	455.37266666666665	333.1886666666667	5.31578063300593	0.4123041850881532	34	0	518	15	574	415	155	14	70	52	0.6294622250322921	0.5293833724222448	0	1748517526.0767066	0	0.0011260509490966797	52500	1767.2876172065735	
0.52106135986733	1775000.2087986139	436.764	14.996666666666666	456.1093333333333	333.764	5.31578063300593	0.4123041850881532	35	0	554	15	630	451	201	14	134	98	0.6294622250322921	0.5293833724222448	0	1748517526.0767066	0	0.0011668205261230469	54000	1818.7280197143555	
0.52106135986733	1499378.4384010828	435.56666666666666	14.994	454.486	332.56666666666666	5.31578063300593	0.4123041850881532	36	0	551	15	626	448	197	14	126	94	0.6294622250322921	0.5293833724222448	0	1748517526.0767066	0	0.0011115074157714844	55500	1869.9605796337128	
0.52106135986733	1434900.6629507674	437.27933333333334	14.996666666666666	456.84933333333333	334.27933333333334	5.31578063300593	0.4123041850881532	37	0	512	15	559	409	159	14	82	56	0.6294622250322921	0.5293833724222448	0	1748517526.0767066	0	0.0011904239654541016	57000	1922.538711309433	
0.52106135986733	1157885.74269289	436.9886666666667	14.995333333333333	456.382	333.9886666666667	5.31578063300593	0.4123041850881532	38	0	562	15	634	459	153	14	69	50	0.6294622250322921	0.5293833724222448	0	1748517526.0767066	0	0.0011382102966308594	58500	1973.8237009048462	
0.52106135986733	1029925.6042613977	437.95	14.996	457.67333333333335	334.95	5.31578063300593	0.4123041850881532	39	0	503	15	552	400	144	14	56	41	0.6294622250322921	0.5293833724222448	0	1748517526.0767066	0	0.0011525154113769531	60000	2027.429930448532	
0.52106135986733	1177985.4336910099	438.328	14.993333333333334	458.17266666666666	335.328	5.31578063300593	0.4123041850881532	40	0	550	15	625	447	147	14	57	44	0.6294622250322921	0.5293833724222448	0	1748517526.0767066	0	0.0012021064758300781	61500	2077.606192588806	
0.52106135986733	1437156.1519995432	438.7373333333333	14.996	458.786	335.7373333333333	5.31578063300593	0.4123041850881532	41	0	516	15	571	413	153	14	67	50	0.6294622250322921	0.5293833724222448	0	1748517526.0767066	0	0.0012578964233398438	63000	2130.9163455963135	
0.52106135986733	1006111.4750174037	439.06333333333333	14.996	459.16	336.06333333333333	5.31578063300593	0.4123041850881532	42	0	519	15	580	416	148	14	62	45	0.6294622250322921	0.5293833724222448	0	1748517526.0767066	0	0.0013163089752197266	64500	2182.778820037842	
0.52106135986733	1298184.8343611283	438.5226666666667	14.994	458.38533333333334	335.5226666666667	5.31578063300593	0.4123041850881532	43	0	523	15	581	420	161	14	82	58	0.6294622250322921	0.5293833724222448	0	1748517526.0767066	0	0.001219034194946289	66000	2234.0974440574646	
0.52106135986733	1673507.791423865	441.1446666666667	14.996666666666666	461.99666666666667	338.1446666666667	5.31578063300593	0.4123041850881532	44	0	547	15	619	444	146	14	57	43	0.6294622250322921	0.5293833724222448	0	1748517526.0767066	0	0.0012226104736328125	67500	2286.867666244507	
0.52106135986733	1608765.0244125882	441.56933333333336	14.993333333333334	462.6286666666667	338.56933333333336	5.31578063300593	0.4123041850881532	45	0	536	15	599	433	125	12	31	22	0.6294622250322921	0.5293833724222448	0	1748517526.0767066	0	0.0012788772583007812	69000	2338.34073138237	
0.52106135986733	1610754.821302016	442.478	14.992666666666667	463.81933333333336	339.478	5.31578063300593	0.4123041850881532	46	0	512	15	566	409	181	14	112	78	0.6294622250322921	0.5293833724222448	0	1748517526.0767066	0	0.0013866424560546875	70500	2389.815309524536	
0.52106135986733	1605514.4225961978	441.72933333333333	14.996	462.85333333333335	338.72933333333333	5.31578063300593	0.4123041850881532	47	0	487	15	531	384	144	14	54	41	0.6294622250322921	0.5293833724222448	0	1748517526.0767066	0	0.0011894702911376953	72000	2442.699958562851	
0.52106135986733	889096.2612475571	441.75333333333333	14.993333333333334	462.8706666666667	338.75333333333333	5.31578063300593	0.4123041850881532	48	0	522	15	578	419	143	14	53	40	0.6294622250322921	0.5293833724222448	0	1748517526.0767066	0	0.0013294219970703125	73500	2495.736592769623	
0.52106135986733	1436028.1796620665	443.05733333333336	14.993333333333334	464.67066666666665	340.05733333333336	5.31578063300593	0.4123041850881532	49	0	516	15	577	413	137	14	49	34	0.6294622250322921	0.5293833724222448	0	1748517526.0767066	0	0.0013165473937988281	75000	2547.3676283359528	
0.52106135986733	1336857.7464647193	443.7273333333333	14.992	465.55066666666664	340.7273333333333	5.31578063300593	0.4123041850881532	50	0	522	15	583	419	130	14	36	27	0.6294622250322921	0.5293833724222448	0	1748517526.0767066	0	0.0012660026550292969	76500	2598.8593339920044	
0.52106135986733	1551053.3318415226	443.14866666666666	14.995333333333333	464.76866666666666	340.14866666666666	5.31578063300593	0.4123041850881532	51	0	511	15	561	408	163	14	80	60	0.6294622250322921	0.5293833724222448	0	1748517526.0767066	0	0.0012366771697998047	78000	2651.7536759376526	
