accuracy	ave_fitness	ave_genome_length	ave_tree_depth	ave_tree_nodes	ave_used_codons	best_fitness	f1-score	gen	invalids	max_genome_length	max_tree_depth	max_tree_nodes	max_used_codons	min_genome_length	min_tree_depth	min_tree_nodes	min_used_codons	precision	recall	runtime_error	start_time	time_adjust	time_taken	total_inds	total_time	
0.49286898839137644	24.98564165277426	1317.4	19.92	1249.6433333333334	878.4166666666666	13.030230019697502	0.3380772754704205	0	0	3274	20	3148	2183	25	10	23	17	0.5791583166332666	0.5021908278397565	0	1748370047.8837636	0	11.283994197845459	300	11.283994197845459	
0.49154228855721394	13.558927841381843	1516.3166666666666	19.963333333333335	1433.99	1010.6866666666666	12.979459486909173	0.3312746350400606	1	0	3180	20	2992	2120	40	14	33	27	0.7455179282868526	0.5009765625	0	1748370047.8837636	0	12.991502046585083	600	24.275496244430542	
0.49154228855721394	13.232436551582357	2480.89	19.976666666666667	2325.29	1663.08	12.979459486909173	0.3312746350400606	2	0	3568	20	3710	2673	154	14	140	101	0.7455179282868526	0.5009765625	0	1748370047.8837636	0	21.401689529418945	900	45.67718577384949	
0.49154228855721394	13.140667563592618	2679.2733333333335	20.0	2502.94	1795.1666666666667	12.979459486909173	0.3312746350400606	3	0	2767	20	2621	1872	2361	20	2231	1604	0.7455179282868526	0.5009765625	0	1748370047.8837636	0	24.62386679649353	1200	70.30105257034302	
0.4918739635157546	13.1051375523345	2675.1666666666665	19.996666666666666	2495.0433333333335	1789.6866666666667	12.948890710232863	0.3319960662945073	4	0	2817	20	2697	1922	1877	19	1393	982	0.7455994686150781	0.5013020833333334	0	1748370047.8837636	0	29.639016151428223	1500	99.94006872177124	
0.4925373134328358	12.99809621033977	2675.33	20.0	2492.2233333333334	1787.47	12.614374741986023	0.3390257308480164	5	0	2818	20	2697	1923	2328	20	2025	1460	0.5534266670098051	0.5018276707234618	0	1748370047.8837636	0	24.838423490524292	1800	124.77849221229553	
0.4925373134328358	13.081252846970488	2687.4866666666667	20.0	2498.6	1792.4866666666667	12.614374741986023	0.3390257308480164	6	0	2799	20	2661	1904	2346	20	2017	1451	0.5534266670098051	0.5018276707234618	0	1748370047.8837636	0	30.72094464302063	2100	155.49943685531616	
0.4925373134328358	13.013235643867239	2711.3933333333334	19.996666666666666	2531.99	1816.3933333333334	12.504927773262137	0.3422984927878748	7	0	2910	20	2800	2015	1170	19	410	275	0.535190849141665	0.5017523981575389	0	1748370047.8837636	0	24.919687509536743	2400	180.4191243648529	
0.4925373134328358	12.67557362919344	2707.3366666666666	20.0	2526.213333333333	1812.3366666666666	12.504927773262137	0.3422984927878748	8	0	2967	20	2874	2072	1678	20	1105	783	0.535190849141665	0.5017523981575389	0	1748370047.8837636	0	30.66544008255005	2700	211.08456444740295	
0.4925373134328358	12.57426568808089	2698.86	19.996666666666666	2515.3633333333332	1803.86	12.504927773262137	0.3422984927878748	9	0	2852	20	2725	1957	1189	19	429	294	0.535190849141665	0.5017523981575389	0	1748370047.8837636	0	28.405128717422485	3000	239.48969316482544	
0.494195688225539	12.5830615570818	2699.8033333333333	20.0	2516.7066666666665	1804.8033333333333	12.41746138909563	0.3484428877943654	10	0	3600	20	3754	2705	1810	20	1287	915	0.5480042806364899	0.5033172751859364	0	1748370047.8837636	0	28.5626962184906	3300	268.05238938331604	
0.494195688225539	12.564767597963955	2700.88	20.0	2517.8733333333334	1805.88	12.41746138909563	0.3484428877943654	11	0	2833	20	2713	1938	2460	20	2193	1565	0.5480042806364899	0.5033172751859364	0	1748370047.8837636	0	28.523850440979004	3600	296.57623982429504	
0.49386401326699836	12.533800077434401	2715.58	20.0	2538.633333333333	1820.58	12.180724088944013	0.34616134526007514	12	0	2906	20	2816	2011	1744	20	1205	849	0.5503902646184486	0.5030293906355646	0	1748370047.8837636	0	28.456471920013428	3900	325.0327117443085	
0.49386401326699836	12.592928117988913	2726.616666666667	20.0	2554.383333333333	1831.6166666666666	12.180724088944013	0.34616134526007514	13	0	2852	20	2725	1957	2192	20	1814	1297	0.5503902646184486	0.5030293906355646	0	1748370047.8837636	0	28.596603870391846	4200	353.6293156147003	
0.4945273631840796	12.412479830143663	2728.4333333333334	20.0	2557.1866666666665	1833.4333333333334	12.115680560780994	0.34754938044411726	14	0	2971	20	2904	2076	2594	20	2371	1699	0.5587082912032356	0.5036804323022313	0	1748370047.8837636	0	27.587106943130493	4500	381.2164225578308	
0.4961857379767827	12.402990249326573	2731.4533333333334	20.0	2562.0333333333333	1836.4533333333334	11.947929784670398	0.3815631818906717	15	0	3613	20	3771	2718	1927	20	1462	1032	0.5199520814731926	0.5045051290990534	0	1748370047.8837636	0	28.31722116470337	4800	409.5336437225342	
0.49286898839137644	12.331807690299762	2721.0733333333333	20.0	2546.64	1826.0733333333333	11.289304156327129	0.36522566270480195	16	0	2880	20	2788	1985	2238	20	1879	1343	0.5094512727114097	0.5015259201741041	0	1748370047.8837636	0	28.64549160003662	5100	438.1791353225708	
0.49286898839137644	12.406932547417444	2727.41	20.0	2555.83	1832.41	11.289304156327129	0.36522566270480195	17	0	2830	20	2697	1935	2606	20	2384	1711	0.5094512727114097	0.5015259201741041	0	1748370047.8837636	0	29.215425968170166	5400	467.39456129074097	
0.4945273631840796	11.634413062330898	2725.3533333333335	20.0	2554.366666666667	1830.3533333333332	11.18320115312415	0.3698717379069285	18	0	2876	20	2784	1981	2401	20	2115	1506	0.5178288071813937	0.5031158880578093	0	1748370047.8837636	0	27.917201042175293	5700	495.31176233291626	
0.4945273631840796	11.427964465568314	2719.1233333333334	20.0	2545.89	1824.1233333333332	11.18320115312415	0.3698717379069285	19	0	2860	20	2759	1965	1922	20	1466	1027	0.5178288071813937	0.5031158880578093	0	1748370047.8837636	0	28.443441152572632	6000	523.7552034854889	
0.4945273631840796	11.859094943491378	2718.68	20.0	2544.883333333333	1823.68	11.18320115312415	0.3698717379069285	20	0	3180	20	3189	2285	1502	20	863	607	0.5178288071813937	0.5031158880578093	0	1748370047.8837636	0	29.94235897064209	6300	553.697562456131	
0.4945273631840796	11.27949672185208	2719.8366666666666	20.0	2546.58	1824.8366666666666	11.178755513471158	0.3698717379069285	21	0	2961	20	2880	2066	1499	20	859	604	0.5178288071813937	0.5031158880578093	0	1748370047.8837636	0	27.866748571395874	6600	581.5643110275269	
0.49154228855721394	11.286363454813191	2720.7233333333334	20.0	2547.6366666666668	1825.7233333333334	10.777544764855607	0.37803522703555414	22	0	2856	20	2735	1961	2220	20	1852	1325	0.4991462483128903	0.4997972923005409	0	1748370047.8837636	0	30.152562856674194	6900	611.716873884201	
0.49154228855721394	11.249862194613241	2724.7933333333335	20.0	2552.4766666666665	1829.7933333333333	10.777544764855607	0.37803522703555414	23	0	2873	20	2771	1978	2366	20	2048	1471	0.4991462483128903	0.4997972923005409	0	1748370047.8837636	0	28.64070200920105	7200	640.3575758934021	
0.496849087893864	11.094646852016053	2711.8433333333332	20.0	2535.0033333333336	1816.8433333333332	10.500799500764305	0.3625223334716421	24	0	2779	20	2637	1884	2350	20	2027	1455	0.5467465753424657	0.5057081695824881	0	1748370047.8837636	0	29.393328428268433	7500	669.7509043216705	
0.4945273631840796	10.860363285313396	2710.3766666666666	19.996666666666666	2533.13	1815.3766666666668	10.020576364839847	0.37353638916914356	25	0	3042	20	3018	2147	1898	19	1426	1003	0.5155483279391004	0.5030155246365787	0	1748370047.8837636	0	29.29447364807129	7800	699.0453779697418	
0.4945273631840796	10.683310125123999	2723.64	20.0	2549.766666666667	1828.64	10.020576364839847	0.37353638916914356	26	0	2937	20	2839	2042	2391	20	2087	1496	0.5155483279391004	0.5030155246365787	0	1748370047.8837636	0	29.395689487457275	8100	728.4410674571991	
